CODIGO,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,ENTIDAD,CORRIENTE,FECHA_SUSP,SUBZONA_HI,COMID,new_COMID,watershed,subbasin
44137080,PUERTO LAS BRISAS [44137080],Limnimetrica,Convencional,Activa,4/15/84,132,-0.602062864,-72.48019246,Caqueta,Solano,Area Operativa 04 - Huila-Caqueta,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Caqueta,,Rio Caqueta Bajo,141483,9025667,south_america,geoglows
44147010,ARARACUARA [44147010],Limnimetrica,Convencional,Suspendida,8/15/80,130,-0.619423967,-72.39249802,Caqueta,Solano,Area Operativa 04 - Huila-Caqueta,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Caqueta,1/1/11,Rio Caqueta Bajo,141483,9025489,south_america,geoglows
46017010,SAN IGNACIO [46017010],Limnigrafica,Convencional,Activa,12/15/84,670,2.089583333,-74.77125,Caqueta,San Vicente Del Caguan,Area Operativa 04 - Huila-Caqueta,Amazonas,Caguan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Caguan,,Rio Caguan Alto,138002,9017630,south_america,geoglows
46037010,ESMERALDA LA [46037010],Limnimetrica,Convencional,Activa,2/15/71,500,1.739513441,-75.2036894,Caqueta,Puerto Rico (Caqueta),Area Operativa 04 - Huila-Caqueta,Amazonas,Caguan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Esmeralda,,Rio Guayas,0,9018514,south_america,geoglows
46037060,PUERTO RICO [46037060],Limnigrafica,Convencional,Activa,2/15/77,450,1.924583334,-75.15125,Caqueta,Puerto Rico (Caqueta),Area Operativa 04 - Huila-Caqueta,Amazonas,Caguan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Guayas,,Rio Guayas,138192,9018153,south_america,geoglows
46077010,QUILLA LA   [46077010],Limnimetrica,Convencional,Suspendida,12/15/85,200,-0.933219904,-71.78125,Caqueta,Cartagena Del Chaira,Area Operativa 04 - Huila-Caqueta,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Caguan,1/6/16,Rio Caqueta Bajo,141857,9026552,south_america,geoglows
35097090,LA REVENTONERA [35097090],Limnigrafica,Convencional,Activa,3/14/81,451,4.902527907,-73.05727579,Casanare,Sabanalarga (Casanare),Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Upia,,Rio Upia,134756,9010244,south_america,geoglows
35117020,PICA LA [35117020],Limnimetrica,Convencional,Suspendida,4/15/77,183,4.297942827,-72.61019246,Casanare,Tauramena,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,1/15/90,Directos Rio Metica entre rios Guayuriba y Yucao,135352,9011676,south_america,geoglows
35177020,PUERTO TEXAS [35177020],Limnimetrica,Convencional,Suspendida,8/15/79,139,4.416332041,-71.97116468,Casanare,Mani,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,9/20/03,Rio Tua y otros directos al Meta,135287,9011507,south_america,geoglows
35187010,LA POYATA [35187010],Limnimetrica,Convencional,Activa,12/14/82,148,4.439776546,-72.16258135,Casanare,Mani,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,,Rio Tua y otros directos al Meta,135205,9011346,south_america,geoglows
35197030,LOS ESTEROS,Limnimetrica,Automatica con Telemetria,Activa,11/15/74,368,5.179583333,-72.56791667,Casanare,Aguazul,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Unete,,Rio Cusiana,134754,9009976,south_america,geoglows
35197040,PUENTE CHARTE [35197040],Limnimetrica,Convencional,Activa,11/15/74,291,5.256273442,-72.48460677,Casanare,Aguazul,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Charte,,Rio Cusiana,134834,9009465,south_america,geoglows
35197180,MANI [35197180],Limnimetrica,Convencional,Activa,9/15/93,290,4.812816567,-72.30089804,Casanare,Mani,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cusiana,,Rio Cusiana,134833,9010531,south_america,geoglows
35197200,FINCA LA ESPERANZA [35197200],Limnimetrica,Convencional,Suspendida,5/15/99,438,5.11461191,-72.74352579,Casanare,Tauramena,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cusiana,9/15/05,Rio Cusiana,134563,9009947,south_america,geoglows
35207010,PATAGONIA LA [35207010],Limnimetrica,Convencional,Suspendida,12/15/82,140,4.564610239,-71.84352579,Casanare,Mani,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,1/31/91,Rio Cusiana,0,9011019,south_america,geoglows
35207020,ROMERENA LA [35207020],Limnimetrica,Convencional,Suspendida,12/15/82,135,4.666441876,-71.58605814,Casanare,Orocue,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,3/15/85,Directos al Meta entre rios Cusiana y Cravo Sur,135038,9010863,south_america,geoglows
35217010,PUENTE YOPAL  - AUT [35217010],Limnigrafica,Automatica con Telemetria,Activa,11/14/74,343,5.371250489,-72.41458382,Casanare,Yopal,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cravo Sur,,Rio Cravo Sur,134231,9009133,south_america,geoglows
35217020,LA ESTACION [35217020],Limnimetrica,Convencional,Activa,4/14/78,134,4.692916667,-73.56291667,Casanare,Orocue,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cravo Sur,,Rio Cravo Sur,135002,9010817,south_america,geoglows
35217030,PUENTE LA CABANA [35217030],Limnigrafica,Automatica con Telemetria,Activa,12/15/79,497,5.437711349,-72.45521135,Casanare,Yopal,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cravo Sur,,Rio Cravo Sur,134231,9009133,south_america,geoglows
35217040,PUENTE CARRETERA [35217040],Limnimetrica,Convencional,Suspendida,3/14/80,224,5.402463972,-72.34395389,Casanare,Yopal,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quebrada La Niata,2/22/19,Rio Cravo Sur,134194,9009056,south_america,geoglows
35217050,PUERTO TOCARIA [35217050],Limnigrafica,Convencional,Suspendida,8/15/78,210,5.397946175,-72.19352579,Casanare,Nunchia,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tocaria,9/15/81,Rio Cravo Sur,134226,9009130,south_america,geoglows
35217060,PLAYON EL [35217060],Limnigrafica,Automatica con Telemetria,Activa,12/15/16,271,5.54375,-72.23541667,Casanare,Nunchia,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tocaria,,Rio Cravo Sur,134226,9009130,south_america,geoglows
35227050,CHARANGA LA [35227050],Limnimetrica,Convencional,Suspendida,4/15/78,137,4.931277992,-71.44352579,Casanare,Orocue,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cno Duya,3/15/88,Cano Guanapalo y otros directos al Meta,134721,9010283,south_america,geoglows
35227090,PUENTE CARRETERA [35227090],Limnimetrica,Convencional,Activa,4/15/88,139,4.90625,-71.42708333,Casanare,Orocue,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cno Duya,,Cano Guanapalo y otros directos al Meta,134721,9010283,south_america,geoglows
35237010,PUENTE NONATO [35237010],Limnigrafica,Convencional,Suspendida,11/14/95,440,5.667083333,-72.08791667,Casanare,Pore,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pauto,2/22/19,Rio Pauto,134030,9008646,south_america,geoglows
35237030,TRINIDAD PAUTO - AUT [35237030],Limnigrafica,Automatica con Telemetria,Activa,12/15/16,178,5.412335114,-71.67855357,Casanare,Trinidad,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bogota,,Rio Pauto,134392,9009384,south_america,geoglows
35267060,VUELTA MALA [35267060],Limnimetrica,Convencional,Suspendida,1/15/83,93,5.56541667,-70.29708334,Casanare,Paz De Ariporo,Area Operativa 03 - Meta-Guaviare-Guainia,Orinoco,Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Meta,11/15/97,Directos al Rio Meta entre rios Pauto y Carare,134075,9008746,south_america,geoglows
36017010,PAZ DE ARIPORO [36017010],Limnimetrica,Convencional,Activa,5/15/93,274,5.907083333,-71.90125,Casanare,Hato Corozal,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ariporo,,Rio Ariporo,133791,9007894,south_america,geoglows
36027020,CABUYA LA [36027020],Limnigrafica,Convencional,Suspendida,2/15/84,545,6.131250004,-72.01208334,Casanare,Hato Corozal,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Casanare,3/15/99,Rio Casanare,133532,9007451,south_america,geoglows
36027040,SAN SALVADOR [36027040],Limnimetrica,Convencional,Suspendida,2/15/84,172,6.228517917,-71.62148209,Casanare,Hato Corozal,Area Operativa 06 - Boyaca-Casanare-Vichada,Orinoco,Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Casanare,2/15/02,Rio Casanare,133447,9007266,south_america,geoglows
2105700099,PUENTE COHETANDO - AUT   [2105700099],Limnigrafica,Automatica con Telemetria,Activa,12/28/17,1314,2.579742085,-75.97974209,Cauca,Paez (Belalcazar),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Paez,,Rio Paez,137408,9016257,south_america,geoglows
21057010,LOMA REDONDA [21057010],Limnimetrica,Convencional,Suspendida,4/15/70,3300,2.331272062,-76.27685913,Cauca,Purace (Coconuco),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Estanquillo,12/15/00,Rio Paez,0,9017127,south_america,geoglows
21057020,SAN RAFAEL-LAGUNA [21057020],Limnimetrica,Convencional,Suspendida,4/15/70,3300,2.314605378,-76.26019246,Cauca,Purace (Coconuco),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bedon,12/15/00,Rio Paez,0,9017127,south_america,geoglows
21057030,PUENTE RICAURTE - AUT [21057030],Limnigrafica,Convencional,Suspendida,6/15/71,1140,2.45625,-75.91291667,Cauca,Paez (Belalcazar),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Paez,12/18/20,Rio Paez,137527,9016565,south_america,geoglows
21057040,BOCATOMA [21057040],Limnigrafica,Convencional,Suspendida,6/15/71,1550,2.564605761,-76.07685913,Cauca,Inza,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ullucos,6/15/94,Rio Paez,0,9016242,south_america,geoglows
21057070,PUENTE COETANDO [21057070],Limnimetrica,Convencional,Suspendida,5/15/80,1260,2.560643341,-75.97185667,Cauca,Paez (Belalcazar),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Paez,6/15/94,Rio Paez,137408,9016257,south_america,geoglows
21057100,TALAGA TOEZ - AUT [21057100],Limnigrafica,Automatica con Telemetria,Suspendida,9/1/91,1900,2.703494881,-76.0323869,Cauca,Paez (Belalcazar),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Paez,4/26/07,Rio Paez,137251,9015925,south_america,geoglows
21057110,TREBOL EL [21057110],Limnimetrica,Convencional,Activa,11/15/93,1720,2.248355279,-76.13727579,Cauca,Purace (Coconuco),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bedon,,Rio Paez,137770,9017127,south_america,geoglows
21057130,RIO CHIQUITO [21057130],Limnigrafica,Convencional,Activa,3/15/94,1400,2.66541386,-75.77625281,Cauca,Paez (Belalcazar),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Negro,,Rio Paez,137473,9016272,south_america,geoglows
26017020,JULUMITO [26017020],Limnigrafica,Convencional,Activa,4/15/64,1681,2.469287811,-76.64428781,Cauca,Popayan,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Alto Rio Cauca,137809,9016588,south_america,geoglows
26017030,BOCATOMA-FLORIDA [26017030],Limnimetrica,Convencional,Activa,7/15/68,215,2.424583333,-76.51791667,Cauca,Purace (Coconuco),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Alto Rio Cauca,137809,9016588,south_america,geoglows
26017040,PUENTE CARRETERA [26017040],Limnimetrica,Convencional,Activa,11/15/63,2,2.445661123,-76.52416468,Cauca,Popayan,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Piedras,,Alto Rio Cauca,137809,9016588,south_america,geoglows
26017060,PUENTE ARAGON  - AUT [26017060],Limnigrafica,Automatica con Telemetria,Activa,5/15/70,2993,2.200966326,-76.50674802,Cauca,Purace (Coconuco),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Alto Rio Cauca,137809,9017195,south_america,geoglows
26017070,LOMITAS [26017070],Limnigrafica,Convencional,Activa,5/15/70,2991,2.187244087,-76.49202579,Cauca,Purace (Coconuco),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Alto Rio Cauca,0,9017274,south_america,geoglows
26017110,BOCATOMA-VINAGRE [26017110],Limnimetrica,Convencional,Activa,10/15/69,221,2.414299966,-76.51897024,Cauca,Purace (Coconuco),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Vinagre,,Alto Rio Cauca,137809,9016588,south_america,geoglows
2602700148,CAUCA ALTO - AUT   [2602700148],Limnigrafica,Automatica con Telemetria,Activa,4/28/17,1258,2.692300411,-76.76310913,Cauca,Cajibio,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Rio Palace,137342,9016035,south_america,geoglows
26027050,SALVAJINA LA [26027050],Limnigrafica,Convencional,Suspendida,10/15/46,170,2.947939754,-76.71019246,Cauca,Suarez (Cauca),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,6/15/82,Rio Piendamo,137072,9015504,south_america,geoglows
26027080,TOTORO [26027080],Limnimetrica,Convencional,Activa,5/15/61,2551,2.5100845,-76.41564528,Cauca,Totoro,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cofre,,Rio Palace,137407,9016482,south_america,geoglows
26027090,CORTIJO EL [26027090],Limnigrafica,Convencional,Activa,5/15/61,257,2.621328073,-76.36874802,Cauca,Silvia,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Piendamo,,Rio Piendamo,137366,9016192,south_america,geoglows
26027100,PUENTE CARRETERA [26027100],Limnigrafica,Convencional,Activa,12/15/63,1796,2.62625,-76.52375,Cauca,Piendamo,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Piendamo,,Rio Piendamo,137366,9016192,south_america,geoglows
26027200,PUENTE CARRETERA  - AUT [26027200],Limnimetrica,Automatica con Telemetria,Activa,10/14/69,1744,2.535858846,-76.5689288,Cauca,Popayan,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Palace,,Rio Palace,137492,9016482,south_america,geoglows
26027210,PUENTE FERROCARRIL [26027210],Limnigrafica,Convencional,Activa,8/15/65,114,3.037083334,-76.51125,Cauca,Santander De Quilichao,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quinamayo,,Rio Quinamayo y otros directos al Cauca,136830,9015091,south_america,geoglows
26027220,PUENTE CARRETERA [26027220],Limnimetrica,Convencional,Suspendida,5/15/70,1470,2.497938985,-76.67685913,Cauca,Popayan,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quebrada Sate,8/15/03,Alto Rio Cauca,137809,9016588,south_america,geoglows
26027240,MALVASA [26027240],Limnigrafica,Convencional,Activa,5/15/61,2977,2.468688939,-76.34697024,Cauca,Totoro,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Palace,,Rio Palace,137492,9016482,south_america,geoglows
26027250,BUENOS AIRES [26027250],Limnigrafica,Convencional,Activa,4/15/70,126,3.038750005,-76.58041667,Cauca,Buenos Aires,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,La Teta,,Alto Magdalena,136793,9015027,south_america,geoglows
26037010,REMOLINO [26037010],Limnigrafica,Convencional,Activa,5/15/66,1623,2.514583333,-76.83125,Cauca,El Tambo (Cauca),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Sucio,,Rio Salado y otros directos Cauca,137444,9016364,south_america,geoglows
26037030,PUENTE CARRETERA [26037030],Limnimetrica,Convencional,Activa,1/15/74,1586,2.477968216,-76.72630155,Cauca,Morales (Cauca),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Hondo,,Rio Salado y otros directos Cauca,137481,9016449,south_america,geoglows
26047020,BOCAT RIO PALO [26047020],Limnigrafica,Convencional,Activa,8/15/45,19,3.065428266,-76.35292826,Cauca,Caloto,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Palo,,Rio Palo,136836,9014985,south_america,geoglows
26047100,CANAL PALO [26047100],Limnimetrica,Convencional,Suspendida,11/15/82,160,3.068750005,-76.36282937,Cauca,Caloto,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Palo,9/15/05,Rio Palo,136836,9014985,south_america,geoglows
26057040,TIMBA [26057040],Limnigrafica,Convencional,Activa,8/15/46,124,3.11625,-76.62291667,Cauca,Buenos Aires,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Timba,,Rio Timba,136756,9014797,south_america,geoglows
44017050,RIOGRANDE - CAUCA [44017050],Limnigrafica,Automatica con Telemetria,Activa,11/15/80,2760,1.702937935,-76.65380357,Cauca,Santa Rosa (Cauca),Area Operativa 07 - Narino-Putumayo,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Grande,,Alto Caqueta,0,9018562,south_america,geoglows
44017060,PAPAS [44017060],Limnigrafica,Convencional,Activa,12/15/80,2745,1.882382577,-76.70297024,Cauca,San Sebastian,Area Operativa 07 - Narino-Putumayo,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Caqueta,,Alto Caqueta,138429,9018543,south_america,geoglows
44017070,SANTA ROSA  - AUT [44017070],Limnigrafica,Automatica con Telemetria,Activa,12/14/80,1620,1.702083333,-76.56625,Cauca,Santa Rosa (Cauca),Area Operativa 07 - Narino-Putumayo,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Caqueta,,Alto Caqueta,138429,9018737,south_america,geoglows
44017080,DIVISO EL [44017080],Limnigrafica,Convencional,Suspendida,7/15/97,540,1.281270869,-76.56019246,Cauca,Santa Rosa (Cauca),Area Operativa 07 - Narino-Putumayo,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Mandiyaco,9/15/05,Alto Caqueta,138880,9019754,south_america,geoglows
44017140,BETANIA-VILLALOBOS [44017140],Limnigrafica,Automatica con Telemetria,Activa,7/15/97,857,1.43375,-76.48125,Cauca,Santa Rosa (Cauca),Area Operativa 07 - Narino-Putumayo,Amazonas,Caqueta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Villalobos,,Alto Caqueta,138743,9019446,south_america,geoglows
52017030,LA FONDA - AUT [52017030],Limnigrafica,Automatica con Telemetria,Activa,6/14/74,700,2.149215164,-77.06641577,Cauca,Patia (El Bordo),Area Operativa 07 - Narino-Putumayo,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Patia,,Rio Patia Alto,138068,9017695,south_america,geoglows
52017060,LOMA ALTA [52017060],Limnigrafica,Convencional,Suspendida,11/15/94,620,1.960577122,-77.20919246,Cauca,Balboa (Cauca),Area Operativa 07 - Narino-Putumayo,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Patia,8/28/15,Rio Patia Alto,138069,9017878,south_america,geoglows
52017070,BOCATOMA SAJANDI [52017070],Limnigrafica,Convencional,Activa,11/15/94,740,2.214605232,-77.06727579,Cauca,Patia (El Bordo),Area Operativa 07 - Narino-Putumayo,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Sajandi,,Rio Patia Alto,137875,9017368,south_america,geoglows
52017080,PUENTE CARRETERA [52017080],Limnigrafica,Convencional,Activa,11/15/94,615,1.970021578,-77.21977579,Cauca,Balboa (Cauca),Area Operativa 07 - Narino-Putumayo,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Mamaconde,,Rio Patia Alto,138069,9017878,south_america,geoglows
52017100,PUENTE CARRETERA [52017100],Limnigrafica,Automatica con Telemetria,Activa,10/15/94,918,2.357083334,-76.84968312,Cauca,El Tambo (Cauca),Area Operativa 09 - Cauca-Valle-Caldas,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Timbio,,Rio Patia Alto,137743,9016839,south_america,geoglows
52017110,PUENTE CARRETERA  - AUT [52017110],Limnigrafica,Convencional,Activa,10/15/94,892,2.329583334,-76.84875,Cauca,El Tambo (Cauca),Area Operativa 09 - Cauca-Valle-Caldas,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quilcase,,Rio Patia Alto,137735,9017186,south_america,geoglows
52017120,HOYO EL [52017120],Limnigrafica,Automatica con Telemetria,Activa,11/15/94,735,2.206688554,-77.01977579,Cauca,Patia (El Bordo),Area Operativa 07 - Narino-Putumayo,Pacifico,Patia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quilcase,,Rio Patia Alto,137801,9017181,south_america,geoglows
